PID,Province,DID,District,Tehsil,Area,Charge,Circle,ID,Population,No. of HH
1,Balochistan,18,JHAL MAGSI DISTRICT,GANDAWA TEHSIL,SADDAR QH,KOTRA PC,KONARAH,473010104,"3,142",526
1,Balochistan,18,JHAL MAGSI DISTRICT,GANDAWA TEHSIL,SADDAR QH,KOTRA PC,KOTRA,473010103,"3,420",563
1,Balochistan,18,JHAL MAGSI DISTRICT,GANDAWA TEHSIL,SADDAR QH,KOTRA PC,KUMBI,473010105,523,99
1,Balochistan,18,JHAL MAGSI DISTRICT,GANDAWA TEHSIL,SADDAR QH,KOTRA PC,LASKANI,473010106,319,64
1,Balochistan,18,JHAL MAGSI DISTRICT,GANDAWA TEHSIL,SADDAR QH,KOTRA PC,PACHH,473010107,"2,468",323
1,Balochistan,18,JHAL MAGSI DISTRICT,GANDAWA TEHSIL,SADDAR QH,KOTRA PC,PATRI,473010108,"2,715",492
1,Balochistan,18,JHAL MAGSI DISTRICT,GANDAWA TEHSIL,SADDAR QH,KOTRA PC,PIR CHATTA,473010109,636,101
1,Balochistan,18,JHAL MAGSI DISTRICT,GANDAWA TEHSIL,SADDAR QH,KOTRA PC,QAZI ISMAIL,473010110,601,118
1,Balochistan,18,JHAL MAGSI DISTRICT,GANDAWA TEHSIL,SADDAR QH,KOTRA PC,QAZI ISMAIL,473010111,"1,681",218
1,Balochistan,18,JHAL MAGSI DISTRICT,GANDAWA TEHSIL,SADDAR QH,KOTRA PC,SEED FARM,473010117,"1,338",187
1,Balochistan,18,JHAL MAGSI DISTRICT,GANDAWA TEHSIL,SADDAR QH,NOSHERA PC,FATEH PUR,473010201,"1,554",278
1,Balochistan,18,JHAL MAGSI DISTRICT,GANDAWA TEHSIL,SADDAR QH,NOSHERA PC,FATEH PUR,473010202,443,73
1,Balochistan,18,JHAL MAGSI DISTRICT,GANDAWA TEHSIL,SADDAR QH,NOSHERA PC,JAFFAR ABAD,473010203,89,13
1,Balochistan,18,JHAL MAGSI DISTRICT,GANDAWA TEHSIL,SADDAR QH,NOSHERA PC,KOT BACHAL SHAH,473010204,333,50
1,Balochistan,18,JHAL MAGSI DISTRICT,GANDAWA TEHSIL,SADDAR QH,NOSHERA PC,MUT MOHAMMAD SHAH,473010205,81,12
1,Balochistan,18,JHAL MAGSI DISTRICT,GANDAWA TEHSIL,SADDAR QH,NOSHERA PC,MUT RAHIM ALI SHAH,473010206,23,4
1,Balochistan,18,JHAL MAGSI DISTRICT,GANDAWA TEHSIL,SADDAR QH,NOSHERA PC,NOSHERA,473010207,"1,034",195
1,Balochistan,18,JHAL MAGSI DISTRICT,GANDAWA TEHSIL,SADDAR QH,NOSHERA PC,PATHAN,473010208,257,45
1,Balochistan,18,JHAL MAGSI DISTRICT,GANDAWA TEHSIL,SADDAR QH,NOSHERA PC,RAHUJA GHARBI,473010209,848,158
1,Balochistan,18,JHAL MAGSI DISTRICT,GANDAWA TEHSIL,SADDAR QH,NOSHERA PC,RAHUJA SHIRQI,473010210,66,9
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,BARIJA PC,(KALAN SHADI HAR)S.BUTTA KALAN,473030507,964,166
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,BARIJA PC,BARIJA,473030502,"2,303",359
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,BARIJA PC,JADID DADH,473030503,664,126
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,BARIJA PC,JADID SHADI HAR,473030504,"1,623",273
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,BARIJA PC,JAM THAL,473030505,109,22
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,BARIJA PC,KALAN DAD,473030506,285,57
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,BARIJA PC,KHADANI,473030508,489,80
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,BARIJA PC,KHICHI JADID,473030509,"1,363",222
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,BARIJA PC,KHICHI KOHNA,473030510,603,108
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,BARIJA PC,LAK PAHAR,473030511,457,83
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,BARIJA PC,MITHO,473030512,"1,442",250
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,BARIJA PC,PALYA,473030513,652,127
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,BARIJA PC,PANJ KHABAR,473030514,353,57
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,BARIJA PC,SAIL GONI,473030515,329,68
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,BARIJA PC,SANJRANI,473030516,694,133
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,BARIJA PC,SARGARANG,473030517,0,0
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,BARIJA PC,SHAH JAMAL,473030501,55,10
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,BARIJA PC,TEBRI,473030518,23,3
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,HATHYARI PC,ABAD,473030202,679,125
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,HATHYARI PC,ALI ABAD,473030203,452,75
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,HATHYARI PC,AZIM KHAN,473030204,406,65
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,HATHYARI PC,DRAB THAKAR,473030205,665,87
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,HATHYARI PC,DUR,473030206,101,24
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,HATHYARI PC,HATHYARI,473030207,"1,894",265
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,HATHYARI PC,HATHYARI,473030208,580,78
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,HATHYARI PC,HAZARA,473030209,215,40
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,HATHYARI PC,JAGIRANI,473030219,760,126
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,HATHYARI PC,JAT,473030210,122,22
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,HATHYARI PC,LAL GANDA,473030211,133,23
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,HATHYARI PC,MAL GAZ KHAR,473030212,162,33
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,HATHYARI PC,MAT BANGALANI,473030213,836,164
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,HATHYARI PC,MAT KATOHAR,473030214,56,10
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,HATHYARI PC,MAT ONER,473030215,307,58
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,HATHYARI PC,MAT SAINDHAR,473030201,827,141
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,HATHYARI PC,MAT SAKHANI,473030216,296,57
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,HATHYARI PC,MITHA ZAI,473030217,199,35
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,HATHYARI PC,SANJRANI,473030218,"1,496",229
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,HATHYARI PC,SHAH DOST,473030220,445,69
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,HATHYARI PC,WARYAM,473030221,838,114
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,JHAL SADDAR PC,(BAKHIR) WAHI BAKHR,473030301,"1,194",213
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,JHAL SADDAR PC,(GARANG WAHI) GARANG,473030307,649,135
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,JHAL SADDAR PC,(JHAL KAREZ MAGSI) JHAL MAGSI,473030309,"1,435",202
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,JHAL SADDAR PC,(JHAL KAREZ MAGSI) JHAL MAGSI,473030310,"1,545",279
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,JHAL SADDAR PC,(MISRI) MISRI KHOSA,473030327,52,8
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,JHAL SADDAR PC,(NINDANKI) TINDANKI YAHI,473030329,319,60
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,JHAL SADDAR PC,(SARAN GANI) SARDGANI,473030333,"2,034",352
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,JHAL SADDAR PC,(SARAN GANI) SARDGANI,473030334,"2,149",374
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,JHAL SADDAR PC,AAMAR,473030340,588,80
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,JHAL SADDAR PC,BHAINT SIDDIQUE,473030302,"1,182",221
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,JHAL SADDAR PC,BHOTANI,473030303,136,20
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,JHAL SADDAR PC,DABA,473030304,122,23
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,JHAL SADDAR PC,DODUR,473030305,250,34
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,JHAL SADDAR PC,DUR MAHER,473030306,435,91
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,JHAL SADDAR PC,JODHANI,473030311,420,80
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,JHAL SADDAR PC,KAOOHAR WAHI,473030308,110,20
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,JHAL SADDAR PC,KARAM KHAN,473030312,"1,011",178
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,JHAL SADDAR PC,KHAN WAH,473030313,755,121
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,JHAL SADDAR PC,KHAN WAH,473030314,"1,047",175
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,JHAL SADDAR PC,KHAN WAH,473030315,531,126
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,JHAL SADDAR PC,KHAN WAH,473030316,477,85
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,JHAL SADDAR PC,KHAN WAH,473030317,"1,546",219
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,JHAL SADDAR PC,KHAN WAH,473030318,420,66
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,JHAL SADDAR PC,KHAN WAH,473030319,866,168
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,JHAL SADDAR PC,KHASKHELI/SANJAILI,473030320,190,40
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,JHAL SADDAR PC,KHIZRANI,473030321,897,157
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,JHAL SADDAR PC,KHIZRANI,473030322,679,134
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,JHAL SADDAR PC,KOCHO,473030323,"2,062",339
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,JHAL SADDAR PC,KOHNI WAHI,473030324,213,33
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,JHAL SADDAR PC,LUNDA,473030325,342,47
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,JHAL SADDAR PC,MALWANI,473030326,594,103
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,JHAL SADDAR PC,NAGHORE,473030328,516,95
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,JHAL SADDAR PC,PEHLWAN,473030330,547,79
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,JHAL SADDAR PC,RAMAN WAHI,473030331,863,147
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,JHAL SADDAR PC,SAINA WAHI,473030332,182,29
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,JHAL SADDAR PC,SHEHAK WAHI,473030335,"1,775",269
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,JHAL SADDAR PC,SONWAH CHAKARNI,473030336,67,16
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,JHAL SADDAR PC,SONWAH GAZU,473030337,515,91
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,JHAL SADDAR PC,SORNI,473030338,335,64
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,JHAL SADDAR PC,YAGHDAR (YAGDAR),473030339,622,71
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,KOT MAGSI PC,AHMED ABAD,473030615,61,12
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,KOT MAGSI PC,AKBAR ABAD,473030601,790,149
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,KOT MAGSI PC,ALLAH ABAD,473030602,638,123
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,KOT MAGSI PC,AMER ABAD,473030603,"1,550",258
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,KOT MAGSI PC,ASIF ABAD,473030604,127,25
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,KOT MAGSI PC,CHOOKHI,473030605,"1,761",322
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,KOT MAGSI PC,DOODHA,473030616,563,154
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,KOT MAGSI PC,JODHA,473030606,284,52
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,KOT MAGSI PC,KHALID ABAD,473030607,41,8
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,KOT MAGSI PC,MEHBOOB ABAD,473030617,417,82
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,KOT MAGSI PC,MEHIR ABAD,473030608,"1,039",171
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,KOT MAGSI PC,NADIR ABAD,473030609,811,140
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,KOT MAGSI PC,QAISER ABAD,473030618,147,26
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,KOT MAGSI PC,SIKANDAR ABAD,473030610,147,19
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,KOT MAGSI PC,TARIQ ABAD,473030611,752,149
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,KOT MAGSI PC,YOUSAF ABAD,473030612,"1,876",331
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,KOT MAGSI PC,ZAFFAR ABAD,473030613,79,16
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,KOT MAGSI PC,ZULFIQAR ABAD,473030614,"1,304",229
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,PUNJAK PC,BELLA,473030101,137,25
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,PUNJAK PC,DANG SHUMALI,473030102,78,13
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,PUNJAK PC,GAZKHAR,473030103,258,51
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,PUNJAK PC,JABBAR,473030104,677,120
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,PUNJAK PC,KHANPUR,473030105,"1,398",282
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,PUNJAK PC,KIRAR KAND,473030106,660,118
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,PUNJAK PC,MAILI,473030107,333,47
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,PUNJAK PC,MAISHOOD,473030108,129,21
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,PUNJAK PC,PUNJAK,473030109,"1,182",179
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,PUNJAK PC,PURRANI,473030110,"1,376",256
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,PUNJAK PC,SHOLE,473030111,115,19
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,PUNJAK PC,TANGETI,473030112,53,9
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,PUNJAK PC,WAZDANI,473030113,349,56
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,TUNIA KALLAN PC,DHORRI,473030401,"1,165",186
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,TUNIA KALLAN PC,DRAB MACHI,473030402,714,129
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,TUNIA KALLAN PC,GIR,473030403,580,118
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,TUNIA KALLAN PC,HAJAM,473030404,"1,063",183
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,TUNIA KALLAN PC,KABAR,473030405,843,105
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,TUNIA KALLAN PC,KAMAL SHAMAL,473030406,306,55
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,TUNIA KALLAN PC,KORIJA,473030415,"1,109",185
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,TUNIA KALLAN PC,KUMRANI,473030407,"1,648",247
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,TUNIA KALLAN PC,MIR WAH,473030408,"1,070",158
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,TUNIA KALLAN PC,MUD KATOHAR,473030409,356,61
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,TUNIA KALLAN PC,SAIF ABAD,473030410,"3,642",640
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,TUNIA KALLAN PC,SAINA TUNIA,473030411,"1,144",171
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,TUNIA KALLAN PC,SHAHEED,473030412,620,101
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,TUNIA KALLAN PC,SONTAR,473030413,"1,059",195
1,Balochistan,18,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,SADDAR QH,TUNIA KALLAN PC,TUNIA KALLAN,473030414,575,95
1,Balochistan,18,JHAL MAGSI DISTRICT,MIRPUR SUB-TEHSIL,SADDAR QH,MIRPUR PC,CHATTA,473020201,14,1
1,Balochistan,18,JHAL MAGSI DISTRICT,MIRPUR SUB-TEHSIL,SADDAR QH,MIRPUR PC,ILYAS,473020202,0,0
1,Balochistan,18,JHAL MAGSI DISTRICT,MIRPUR SUB-TEHSIL,SADDAR QH,MIRPUR PC,KHAN WAH,473020204,102,21
1,Balochistan,18,JHAL MAGSI DISTRICT,MIRPUR SUB-TEHSIL,SADDAR QH,MIRPUR PC,KIRMANI,473020203,709,117
1,Balochistan,18,JHAL MAGSI DISTRICT,MIRPUR SUB-TEHSIL,SADDAR QH,MIRPUR PC,KUNGIHAR,473020205,231,31
1,Balochistan,18,JHAL MAGSI DISTRICT,MIRPUR SUB-TEHSIL,SADDAR QH,MIRPUR PC,MAT,473020206,86,13
1,Balochistan,18,JHAL MAGSI DISTRICT,MIRPUR SUB-TEHSIL,SADDAR QH,MIRPUR PC,MAULVI,473020207,640,77
1,Balochistan,18,JHAL MAGSI DISTRICT,MIRPUR SUB-TEHSIL,SADDAR QH,MIRPUR PC,MIR PUR,473020208,660,84
1,Balochistan,18,JHAL MAGSI DISTRICT,MIRPUR SUB-TEHSIL,SADDAR QH,MIRPUR PC,ODHANA,473020213,213,33
1,Balochistan,18,JHAL MAGSI DISTRICT,MIRPUR SUB-TEHSIL,SADDAR QH,MIRPUR PC,PAT KALRA,473020210,168,17
1,Balochistan,18,JHAL MAGSI DISTRICT,MIRPUR SUB-TEHSIL,SADDAR QH,MIRPUR PC,RAHUJA,473020211,295,32
1,Balochistan,18,JHAL MAGSI DISTRICT,MIRPUR SUB-TEHSIL,SADDAR QH,MIRPUR PC,RANGHA,473020209,0,0
1,Balochistan,18,JHAL MAGSI DISTRICT,MIRPUR SUB-TEHSIL,SADDAR QH,MIRPUR PC,UMERANI,473020212,0,0
1,Balochistan,18,JHAL MAGSI DISTRICT,MIRPUR SUB-TEHSIL,SADDAR QH,SHIKARPUR PC,AERI,473020122,94,25
1,Balochistan,18,JHAL MAGSI DISTRICT,MIRPUR SUB-TEHSIL,SADDAR QH,SHIKARPUR PC,AHMED PUR,473020121,239,41
1,Balochistan,18,JHAL MAGSI DISTRICT,MIRPUR SUB-TEHSIL,SADDAR QH,SHIKARPUR PC,AMIRO,473020120,220,33
1,Balochistan,18,JHAL MAGSI DISTRICT,MIRPUR SUB-TEHSIL,SADDAR QH,SHIKARPUR PC,BADAL WAH(RAHIM),473020119,0,0
1,Balochistan,18,JHAL MAGSI DISTRICT,MIRPUR SUB-TEHSIL,SADDAR QH,SHIKARPUR PC,BADDAR,473020118,174,34
1,Balochistan,18,JHAL MAGSI DISTRICT,MIRPUR SUB-TEHSIL,SADDAR QH,SHIKARPUR PC,CHOORI,473020117,"1,297",204
1,Balochistan,18,JHAL MAGSI DISTRICT,MIRPUR SUB-TEHSIL,SADDAR QH,SHIKARPUR PC,DADU SAIRI,473020116,191,26
1,Balochistan,18,JHAL MAGSI DISTRICT,MIRPUR SUB-TEHSIL,SADDAR QH,SHIKARPUR PC,GHOUS PUR,473020115,621,114
1,Balochistan,18,JHAL MAGSI DISTRICT,MIRPUR SUB-TEHSIL,SADDAR QH,SHIKARPUR PC,GJAR BURRAH,473020114,8,2
1,Balochistan,18,JHAL MAGSI DISTRICT,MIRPUR SUB-TEHSIL,SADDAR QH,SHIKARPUR PC,JANGI,473020113,349,62
1,Balochistan,18,JHAL MAGSI DISTRICT,MIRPUR SUB-TEHSIL,SADDAR QH,SHIKARPUR PC,JHOK GUL MOHAMMAD,473020111,400,63
1,Balochistan,18,JHAL MAGSI DISTRICT,MIRPUR SUB-TEHSIL,SADDAR QH,SHIKARPUR PC,JHOK QADIR BUX,473020112,9,1
1,Balochistan,18,JHAL MAGSI DISTRICT,MIRPUR SUB-TEHSIL,SADDAR QH,SHIKARPUR PC,JHOK SABZAL,473020110,460,82
1,Balochistan,18,JHAL MAGSI DISTRICT,MIRPUR SUB-TEHSIL,SADDAR QH,SHIKARPUR PC,KHATTI,473020109,156,27
1,Balochistan,18,JHAL MAGSI DISTRICT,MIRPUR SUB-TEHSIL,SADDAR QH,SHIKARPUR PC,KHOKHAR,473020123,183,37
1,Balochistan,18,JHAL MAGSI DISTRICT,MIRPUR SUB-TEHSIL,SADDAR QH,SHIKARPUR PC,KHUDA ABAD,473020108,423,72
1,Balochistan,18,JHAL MAGSI DISTRICT,MIRPUR SUB-TEHSIL,SADDAR QH,SHIKARPUR PC,KOT JAN MOHAMMAD,473020107,181,33
1,Balochistan,18,JHAL MAGSI DISTRICT,MIRPUR SUB-TEHSIL,SADDAR QH,SHIKARPUR PC,LAKHAN,473020106,99,17
1,Balochistan,18,JHAL MAGSI DISTRICT,MIRPUR SUB-TEHSIL,SADDAR QH,SHIKARPUR PC,LUTAF HARA,473020105,359,66
1,Balochistan,18,JHAL MAGSI DISTRICT,MIRPUR SUB-TEHSIL,SADDAR QH,SHIKARPUR PC,MOCHI KUMAR,473020104,112,23
1,Balochistan,18,JHAL MAGSI DISTRICT,MIRPUR SUB-TEHSIL,SADDAR QH,SHIKARPUR PC,SAIDOO,473020103,244,40
