Year,PID,Province,DID,District,Livestock,Livestock Type,Sex,Farm Type,NUMBER OF FARMS,NUMBER OF ANIMALS
1996,1,Balochistan,127,WASHUK,Cattle,BULLS AND BULLOCKS 3 YEARS AND OVER,M,NON-FARM HOUSEHOLDS,265,336
1996,1,Balochistan,127,WASHUK,Cattle,BULLS AND BULLOCKS 3 YEARS AND OVER,M,Other,,
1996,1,Balochistan,127,WASHUK,Cattle,COWS 3 YEARS AND OVER,F,FARM HOUSEHOLDS,277,857
1996,1,Balochistan,127,WASHUK,Cattle,COWS 3 YEARS AND OVER,F,NON-FARM HOUSEHOLDS,257,831
1996,1,Balochistan,127,WASHUK,Cattle,COWS 3 YEARS AND OVER,F,Other,,
1996,1,Balochistan,127,WASHUK,Cattle,YOUNGSTOCK UNDER 3 YEARS,,FARM HOUSEHOLDS,215,335
1996,1,Balochistan,127,WASHUK,Cattle,YOUNGSTOCK UNDER 3 YEARS,,NON-FARM HOUSEHOLDS,143,227
1996,1,Balochistan,127,WASHUK,Cattle,YOUNGSTOCK UNDER 3 YEARS,,Other,,
1996,1,Balochistan,127,WASHUK,Buffaloes,MALE BUFFALOES 3 YEARS AND OVER,M,FARM HOUSEHOLDS,65,65
1996,1,Balochistan,127,WASHUK,Buffaloes,MALE BUFFALOES 3 YEARS AND OVER,M,NON-FARM HOUSEHOLDS,25,25
1996,1,Balochistan,127,WASHUK,Buffaloes,MALE BUFFALOES 3 YEARS AND OVER,M,Other,,
1996,1,Balochistan,127,WASHUK,Buffaloes,FEMALE BUFFALOES 3 YEARS AND OVER,F,FARM HOUSEHOLDS,2,25
1996,1,Balochistan,127,WASHUK,Buffaloes,FEMALE BUFFALOES 3 YEARS AND OVER,F,NON-FARM HOUSEHOLDS,7,64
1996,1,Balochistan,127,WASHUK,Buffaloes,FEMALE BUFFALOES 3 YEARS AND OVER,F,Other,,
1996,1,Balochistan,127,WASHUK,Buffaloes,YOUNGSTOCK UNDER 3 YEARS,,FARM HOUSEHOLDS,,
1996,1,Balochistan,127,WASHUK,Buffaloes,YOUNGSTOCK UNDER 3 YEARS,,NON-FARM HOUSEHOLDS,2,15
1996,1,Balochistan,127,WASHUK,Buffaloes,YOUNGSTOCK UNDER 3 YEARS,,Other,,
1996,1,Balochistan,127,WASHUK,Goats,MALE GOATS 1 YEAR AND OVER,M,FARM HOUSEHOLDS,1480,13835
1996,1,Balochistan,127,WASHUK,Goats,MALE GOATS 1 YEAR AND OVER,M,NON-FARM HOUSEHOLDS,2893,36661
1996,1,Balochistan,127,WASHUK,Goats,MALE GOATS 1 YEAR AND OVER,M,Other,37,47
1996,1,Balochistan,127,WASHUK,Goats,FEMALE GOATS 1 YEAR AND OVER,F,FARM HOUSEHOLDS,1538,49003
1996,1,Balochistan,127,WASHUK,Goats,FEMALE GOATS 1 YEAR AND OVER,F,NON-FARM HOUSEHOLDS,2966,79946
1996,1,Balochistan,127,WASHUK,Goats,FEMALE GOATS 1 YEAR AND OVER,F,Other,65,80
1996,1,Balochistan,127,WASHUK,Goats,YOUNGSTOCK UNDER 1 YEAR,,FARM HOUSEHOLDS,1486,26473
1996,1,Balochistan,127,WASHUK,Goats,YOUNGSTOCK UNDER 1 YEAR,,NON-FARM HOUSEHOLDS,2723,29575
1996,1,Balochistan,127,WASHUK,Goats,YOUNGSTOCK UNDER 1 YEAR,,Other,51,52
1996,1,Balochistan,127,WASHUK,Sheep,MALE SHEEP 1 YEAR AND OVER,M,FARM HOUSEHOLDS,1170,4932
1996,1,Balochistan,127,WASHUK,Sheep,MALE SHEEP 1 YEAR AND OVER,M,NON-FARM HOUSEHOLDS,3189,26760
1996,1,Balochistan,127,WASHUK,Sheep,MALE SHEEP 1 YEAR AND OVER,M,Other,10,20
1996,1,Balochistan,127,WASHUK,Sheep,FEMALE SHEEP 1 YEAR AND OVER,F,FARM HOUSEHOLDS,1298,32156
1996,1,Balochistan,127,WASHUK,Sheep,FEMALE SHEEP 1 YEAR AND OVER,F,NON-FARM HOUSEHOLDS,3243,70484
1996,1,Balochistan,127,WASHUK,Sheep,FEMALE SHEEP 1 YEAR AND OVER,F,Other,16,26
1996,1,Balochistan,127,WASHUK,Sheep,YOUNGSTOCK UNDER 1 YEAR,,FARM HOUSEHOLDS,1268,18714
1996,1,Balochistan,127,WASHUK,Sheep,YOUNGSTOCK UNDER 1 YEAR,,NON-FARM HOUSEHOLDS,2902,24359
1996,1,Balochistan,127,WASHUK,Sheep,YOUNGSTOCK UNDER 1 YEAR,,Other,5,20
1996,1,Balochistan,127,WASHUK,Camel,CAMELS 3 YEARS AND OVER,,FARM HOUSEHOLDS,1160,3025
1996,1,Balochistan,127,WASHUK,Camel,CAMELS 3 YEARS AND OVER,,NON-FARM HOUSEHOLDS,2455,16046
1996,1,Balochistan,127,WASHUK,Camel,CAMELS 3 YEARS AND OVER,,Other,355,2728
1996,1,Balochistan,127,WASHUK,Camel,CAMELS UNDER 3 YEARS,,FARM HOUSEHOLDS,924,1609
1996,1,Balochistan,127,WASHUK,Camel,CAMELS UNDER 3 YEARS,,NON-FARM HOUSEHOLDS,1948,6194
1996,1,Balochistan,127,WASHUK,Camel,CAMELS UNDER 3 YEARS,,Other,326,820
1996,1,Balochistan,127,WASHUK,Horses,,,FARM HOUSEHOLDS,1,12
1996,1,Balochistan,127,WASHUK,Horses,,,NON-FARM HOUSEHOLDS,1,6
1996,1,Balochistan,127,WASHUK,Horses,,,Other,,
1996,1,Balochistan,127,WASHUK,Mules,,,FARM HOUSEHOLDS,2,29
1996,1,Balochistan,127,WASHUK,Mules,,,NON-FARM HOUSEHOLDS,,
1996,1,Balochistan,127,WASHUK,Mules,,,Other,,
1996,1,Balochistan,127,WASHUK,Donkeys,,,FARM HOUSEHOLDS,594,1113
1996,1,Balochistan,127,WASHUK,Donkeys,,,NON-FARM HOUSEHOLDS,267,713
1996,1,Balochistan,127,WASHUK,Donkeys,,,Other,,
1996,1,Balochistan,129,GWADAR,Cattle,BULLS AND BULLOCKS 3 YEARS AND OVER,M,FARM HOUSEHOLDS,2577,3446
1996,1,Balochistan,115,ZHOB,Cattle,BULLS AND BULLOCKS 3 YEARS AND OVER,M,NON-FARM HOUSEHOLDS,1742,2174
1996,1,Balochistan,115,ZHOB,Cattle,BULLS AND BULLOCKS 3 YEARS AND OVER,M,Other,,
1996,1,Balochistan,115,ZHOB,Cattle,COWS 3 YEARS AND OVER,F,FARM HOUSEHOLDS,6632,24091
1996,1,Balochistan,115,ZHOB,Cattle,COWS 3 YEARS AND OVER,F,NON-FARM HOUSEHOLDS,3467,8730
1996,1,Balochistan,115,ZHOB,Cattle,COWS 3 YEARS AND OVER,F,Other,,
1996,1,Balochistan,115,ZHOB,Cattle,YOUNGSTOCK UNDER 3 YEARS,,FARM HOUSEHOLDS,6187,15376
1996,1,Balochistan,115,ZHOB,Cattle,YOUNGSTOCK UNDER 3 YEARS,,NON-FARM HOUSEHOLDS,3130,5817
1996,1,Balochistan,115,ZHOB,Cattle,YOUNGSTOCK UNDER 3 YEARS,,Other,,
1996,1,Balochistan,115,ZHOB,Buffaloes,MALE BUFFALOES 3 YEARS AND OVER,M,FARM HOUSEHOLDS,415,415
1996,1,Balochistan,115,ZHOB,Buffaloes,MALE BUFFALOES 3 YEARS AND OVER,M,NON-FARM HOUSEHOLDS,923,1467
1996,1,Balochistan,115,ZHOB,Buffaloes,MALE BUFFALOES 3 YEARS AND OVER,M,Other,,
1996,1,Balochistan,115,ZHOB,Buffaloes,FEMALE BUFFALOES 3 YEARS AND OVER,F,FARM HOUSEHOLDS,124,696
1996,1,Balochistan,115,ZHOB,Buffaloes,FEMALE BUFFALOES 3 YEARS AND OVER,F,NON-FARM HOUSEHOLDS,302,1160
1996,1,Balochistan,115,ZHOB,Buffaloes,FEMALE BUFFALOES 3 YEARS AND OVER,F,Other,,
1996,1,Balochistan,115,ZHOB,Buffaloes,YOUNGSTOCK UNDER 3 YEARS,,FARM HOUSEHOLDS,87,356
1996,1,Balochistan,115,ZHOB,Buffaloes,YOUNGSTOCK UNDER 3 YEARS,,NON-FARM HOUSEHOLDS,40,357
1996,1,Balochistan,115,ZHOB,Buffaloes,YOUNGSTOCK UNDER 3 YEARS,,Other,,
1996,1,Balochistan,115,ZHOB,Goats,MALE GOATS 1 YEAR AND OVER,M,FARM HOUSEHOLDS,2993,56800
1996,1,Balochistan,115,ZHOB,Goats,MALE GOATS 1 YEAR AND OVER,M,NON-FARM HOUSEHOLDS,1640,11424
1996,1,Balochistan,115,ZHOB,Goats,MALE GOATS 1 YEAR AND OVER,M,Other,11,11
1996,1,Balochistan,115,ZHOB,Goats,FEMALE GOATS 1 YEAR AND OVER,F,FARM HOUSEHOLDS,3851,63799
1996,1,Balochistan,115,ZHOB,Goats,FEMALE GOATS 1 YEAR AND OVER,F,NON-FARM HOUSEHOLDS,1995,16368
1996,1,Balochistan,115,ZHOB,Goats,FEMALE GOATS 1 YEAR AND OVER,F,Other,294,396
1996,1,Balochistan,115,ZHOB,Goats,YOUNGSTOCK UNDER 1 YEAR,,FARM HOUSEHOLDS,3639,35257
1996,1,Balochistan,115,ZHOB,Goats,YOUNGSTOCK UNDER 1 YEAR,,NON-FARM HOUSEHOLDS,1912,9385
1996,1,Balochistan,115,ZHOB,Goats,YOUNGSTOCK UNDER 1 YEAR,,Other,260,328
1996,1,Balochistan,115,ZHOB,Sheep,MALE SHEEP 1 YEAR AND OVER,M,FARM HOUSEHOLDS,3226,72510
1996,1,Balochistan,115,ZHOB,Sheep,MALE SHEEP 1 YEAR AND OVER,M,NON-FARM HOUSEHOLDS,1495,8579
1996,1,Balochistan,115,ZHOB,Sheep,MALE SHEEP 1 YEAR AND OVER,M,Other,,
1996,1,Balochistan,115,ZHOB,Sheep,FEMALE SHEEP 1 YEAR AND OVER,F,FARM HOUSEHOLDS,3918,111577
1996,1,Balochistan,115,ZHOB,Sheep,FEMALE SHEEP 1 YEAR AND OVER,F,NON-FARM HOUSEHOLDS,1054,13497
1996,1,Balochistan,115,ZHOB,Sheep,FEMALE SHEEP 1 YEAR AND OVER,F,Other,,
1996,1,Balochistan,115,ZHOB,Sheep,YOUNGSTOCK UNDER 1 YEAR,,FARM HOUSEHOLDS,3729,66151
1996,1,Balochistan,115,ZHOB,Sheep,YOUNGSTOCK UNDER 1 YEAR,,NON-FARM HOUSEHOLDS,1052,10283
1996,1,Balochistan,115,ZHOB,Sheep,YOUNGSTOCK UNDER 1 YEAR,,Other,,
1996,1,Balochistan,115,ZHOB,Camel,CAMELS 3 YEARS AND OVER,,FARM HOUSEHOLDS,54,164
1996,1,Balochistan,115,ZHOB,Camel,CAMELS 3 YEARS AND OVER,,NON-FARM HOUSEHOLDS,712,1424
1996,1,Balochistan,115,ZHOB,Camel,CAMELS 3 YEARS AND OVER,,Other,,
1996,1,Balochistan,115,ZHOB,Camel,CAMELS UNDER 3 YEARS,,FARM HOUSEHOLDS,21,287
1996,1,Balochistan,115,ZHOB,Camel,CAMELS UNDER 3 YEARS,,NON-FARM HOUSEHOLDS,,
1996,1,Balochistan,115,ZHOB,Camel,CAMELS UNDER 3 YEARS,,Other,,
1996,1,Balochistan,115,ZHOB,Horses,,,FARM HOUSEHOLDS,130,218
1996,1,Balochistan,115,ZHOB,Horses,,,NON-FARM HOUSEHOLDS,725,1448
1996,1,Balochistan,115,ZHOB,Horses,,,Other,,
1996,1,Balochistan,115,ZHOB,Mules,,,FARM HOUSEHOLDS,23,67
1996,1,Balochistan,115,ZHOB,Mules,,,NON-FARM HOUSEHOLDS,,
1996,1,Balochistan,115,ZHOB,Mules,,,Other,,
1996,1,Balochistan,115,ZHOB,Donkeys,,,FARM HOUSEHOLDS,2169,5830
1996,1,Balochistan,115,ZHOB,Donkeys,,,NON-FARM HOUSEHOLDS,107,227
1996,1,Balochistan,115,ZHOB,Donkeys,,,Other,,
1996,1,Balochistan,130,PANJGUR,Cattle,BULLS AND BULLOCKS 3 YEARS AND OVER,M,FARM HOUSEHOLDS,1836,2604
1996,1,Balochistan,110,ZIARAT,Cattle,BULLS AND BULLOCKS 3 YEARS AND OVER,M,NON-FARM HOUSEHOLDS,43,46
1996,1,Balochistan,110,ZIARAT,Cattle,BULLS AND BULLOCKS 3 YEARS AND OVER,M,Other,,
1996,1,Balochistan,110,ZIARAT,Cattle,COWS 3 YEARS AND OVER,F,FARM HOUSEHOLDS,1171,1883
1996,1,Balochistan,110,ZIARAT,Cattle,COWS 3 YEARS AND OVER,F,NON-FARM HOUSEHOLDS,74,142
1996,1,Balochistan,110,ZIARAT,Cattle,COWS 3 YEARS AND OVER,F,Other,,
1996,1,Balochistan,110,ZIARAT,Cattle,YOUNGSTOCK UNDER 3 YEARS,,FARM HOUSEHOLDS,874,1282
1996,1,Balochistan,110,ZIARAT,Cattle,YOUNGSTOCK UNDER 3 YEARS,,NON-FARM HOUSEHOLDS,54,64
1996,1,Balochistan,110,ZIARAT,Cattle,YOUNGSTOCK UNDER 3 YEARS,,Other,,
1996,1,Balochistan,110,ZIARAT,Buffaloes,MALE BUFFALOES 3 YEARS AND OVER,M,FARM HOUSEHOLDS,58,58
1996,1,Balochistan,110,ZIARAT,Buffaloes,MALE BUFFALOES 3 YEARS AND OVER,M,NON-FARM HOUSEHOLDS,2,5
1996,1,Balochistan,110,ZIARAT,Buffaloes,MALE BUFFALOES 3 YEARS AND OVER,M,Other,,
1996,1,Balochistan,110,ZIARAT,Buffaloes,FEMALE BUFFALOES 3 YEARS AND OVER,F,FARM HOUSEHOLDS,16,26
1996,1,Balochistan,110,ZIARAT,Buffaloes,FEMALE BUFFALOES 3 YEARS AND OVER,F,NON-FARM HOUSEHOLDS,7,12
1996,1,Balochistan,110,ZIARAT,Buffaloes,FEMALE BUFFALOES 3 YEARS AND OVER,F,Other,,
1996,1,Balochistan,110,ZIARAT,Buffaloes,YOUNGSTOCK UNDER 3 YEARS,,FARM HOUSEHOLDS,18,24
1996,1,Balochistan,110,ZIARAT,Buffaloes,YOUNGSTOCK UNDER 3 YEARS,,NON-FARM HOUSEHOLDS,,
1996,1,Balochistan,110,ZIARAT,Buffaloes,YOUNGSTOCK UNDER 3 YEARS,,Other,,
1996,1,Balochistan,110,ZIARAT,Goats,MALE GOATS 1 YEAR AND OVER,M,FARM HOUSEHOLDS,2598,15793
1996,1,Balochistan,110,ZIARAT,Goats,MALE GOATS 1 YEAR AND OVER,M,NON-FARM HOUSEHOLDS,71,231
1996,1,Balochistan,110,ZIARAT,Goats,MALE GOATS 1 YEAR AND OVER,M,Other,39,47
1996,1,Balochistan,110,ZIARAT,Goats,FEMALE GOATS 1 YEAR AND OVER,F,FARM HOUSEHOLDS,3476,35947
1996,1,Balochistan,110,ZIARAT,Goats,FEMALE GOATS 1 YEAR AND OVER,F,NON-FARM HOUSEHOLDS,96,428
1996,1,Balochistan,110,ZIARAT,Goats,FEMALE GOATS 1 YEAR AND OVER,F,Other,61,95
1996,1,Balochistan,110,ZIARAT,Goats,YOUNGSTOCK UNDER 1 YEAR,,FARM HOUSEHOLDS,2631,12934
1996,1,Balochistan,110,ZIARAT,Goats,YOUNGSTOCK UNDER 1 YEAR,,NON-FARM HOUSEHOLDS,70,198
1996,1,Balochistan,110,ZIARAT,Goats,YOUNGSTOCK UNDER 1 YEAR,,Other,42,44
1996,1,Balochistan,110,ZIARAT,Sheep,MALE SHEEP 1 YEAR AND OVER,M,FARM HOUSEHOLDS,1935,12240
1996,1,Balochistan,110,ZIARAT,Sheep,MALE SHEEP 1 YEAR AND OVER,M,NON-FARM HOUSEHOLDS,44,232
1996,1,Balochistan,110,ZIARAT,Sheep,MALE SHEEP 1 YEAR AND OVER,M,Other,2,2
1996,1,Balochistan,110,ZIARAT,Sheep,FEMALE SHEEP 1 YEAR AND OVER,F,FARM HOUSEHOLDS,2909,25377
1996,1,Balochistan,110,ZIARAT,Sheep,FEMALE SHEEP 1 YEAR AND OVER,F,NON-FARM HOUSEHOLDS,77,473
1996,1,Balochistan,110,ZIARAT,Sheep,FEMALE SHEEP 1 YEAR AND OVER,F,Other,10,25
1996,1,Balochistan,110,ZIARAT,Sheep,YOUNGSTOCK UNDER 1 YEAR,,FARM HOUSEHOLDS,1960,11828
1996,1,Balochistan,110,ZIARAT,Sheep,YOUNGSTOCK UNDER 1 YEAR,,NON-FARM HOUSEHOLDS,51,188
1996,1,Balochistan,110,ZIARAT,Sheep,YOUNGSTOCK UNDER 1 YEAR,,Other,2,2
1996,1,Balochistan,110,ZIARAT,Camel,CAMELS 3 YEARS AND OVER,,FARM HOUSEHOLDS,40,88
1996,1,Balochistan,110,ZIARAT,Camel,CAMELS 3 YEARS AND OVER,,NON-FARM HOUSEHOLDS,3,20
1996,1,Balochistan,110,ZIARAT,Camel,CAMELS 3 YEARS AND OVER,,Other,2,2
1996,1,Balochistan,110,ZIARAT,Camel,CAMELS UNDER 3 YEARS,,FARM HOUSEHOLDS,21,52
1996,1,Balochistan,110,ZIARAT,Camel,CAMELS UNDER 3 YEARS,,NON-FARM HOUSEHOLDS,,
1996,1,Balochistan,110,ZIARAT,Camel,CAMELS UNDER 3 YEARS,,Other,3,5
1996,1,Balochistan,110,ZIARAT,Horses,,,FARM HOUSEHOLDS,4,5
1996,1,Balochistan,110,ZIARAT,Horses,,,NON-FARM HOUSEHOLDS,,
1996,1,Balochistan,110,ZIARAT,Horses,,,Other,3,3
1996,1,Balochistan,110,ZIARAT,Mules,,,FARM HOUSEHOLDS,,
1996,1,Balochistan,110,ZIARAT,Mules,,,NON-FARM HOUSEHOLDS,,
1996,1,Balochistan,110,ZIARAT,Mules,,,Other,3,3
1996,1,Balochistan,110,ZIARAT,Donkeys,,,FARM HOUSEHOLDS,345,867
1996,1,Balochistan,110,ZIARAT,Donkeys,,,NON-FARM HOUSEHOLDS,11,26
1996,1,Balochistan,110,ZIARAT,Donkeys,,,Other,7,28
